,avg_R0,avg_R1,avg_Gmean,avg_mcc,avg_precision,avg_f1_score,avg_acc
brackets,0.0423,-0.0178,0.0188,0.0209,0.019,0.0041,0.0122
BroadleafCommerce,-0.0271,0.0569,0.0348,0.0228,-0.0017,0.0496,0.0149
camel,-0.0038,0.0055,0.002,0.0007,-0.0021,0.0033,0.0009
corefx-v-6.2,-0.0218,0.0133,0.0001,-0.0172,-0.0271,0.0046,-0.0043
django,-0.0009,0.001,0.0003,-0.0006,-0.0015,0.0005,0.0001
elasticsearch,-0.06,0.0896,0.0287,0.0149,-0.0333,0.0476,0.0148
fabric8,-0.0065,0.0082,0.002,0.0009,-0.0022,0.0039,0.0009
godot,-0.1183,0.2054,0.0983,0.0475,-0.0632,0.144,0.0435
vscode,-0.0094,-0.0221,-0.0206,-0.0341,-0.0257,-0.0262,-0.0157
pytorch,0.0108,-0.004,0.0009,0.0095,0.0113,-0.0016,0.0034
spring-boot,-0.087,0.1541,0.0478,0.0505,-0.0436,0.0758,0.0336
node,-0.0255,0.0368,0.0136,0.0048,-0.0128,0.0223,0.0057
nova,-0.1015,0.1984,0.1249,0.0707,-0.0221,0.1723,0.0485
tomcat,-0.0014,0.0022,0.0014,0.0004,-0.0006,0.0019,0.0004
pandas,0.0006,0.0044,0.0076,0.0058,0.0032,0.0082,0.0025
security,-0.0077,0.0086,0.002,-0.001,-0.0055,0.0038,0.0004
rails,-0.0356,0.067,0.041,0.0164,-0.0221,0.0567,0.0157
rust,-0.0171,0.044,0.0945,0.0311,-0.0952,0.0704,0.0134
wp-calypso,-0.0047,0.0063,0.0033,-0.0001,-0.0041,0.0044,0.0008
npm,0.001,0.0001,-0.0009,0.0018,0.0022,-0.0008,0.0006
Mybatis3,-0.0214,0.0258,0.0099,-0.002,-0.0154,0.0166,0.0022
tensorflow,-0.0265,0.0651,0.0304,0.0303,-0.0047,0.0437,0.0193
