,avg_R0,avg_R1,avg_Gmean,avg_mcc,avg_precision,avg_f1_score,avg_acc
0,0.7948839208198519,0.43741086847290805,0.576618909982163,0.24974632687702011,0.680973772114814,0.5311649093134716,0.6158254602993755
1,0.8182553561021703,0.40119625163107525,0.5613148669379235,0.24276112117817128,0.690756251471291,0.5061710546954696,0.6094405515183491
2,0.7980650856296659,0.43050000377376474,0.5755536191589292,0.24904213392485475,0.687507322717861,0.5206584143287892,0.6139656032651634
3,0.7954912034717914,0.45675329967751993,0.595104666037816,0.2696415358491308,0.6943737404186526,0.5454103508226918,0.6258012703715722
4,0.8001734930094196,0.4335113125986991,0.5768154455999972,0.25263750276535046,0.6849431134483257,0.5302169823435058,0.6165287705607981
5,0.7861942876720216,0.41402808085990367,0.5545487439540886,0.21726679006087643,0.6597684069714087,0.5040057696590086,0.5997756113422832
6,0.8018104087140975,0.4187195215857645,0.5646056448890565,0.2399451511506478,0.6791564176915107,0.5141858748480099,0.6099539020830629
7,0.7981149452246233,0.4351214515540445,0.5766528842859991,0.2517867720508662,0.6846717130572484,0.5307816209973378,0.6163013352085492
8,0.7829880913053952,0.4427746345703186,0.5765488525152809,0.24122607448358227,0.6721478011483992,0.5332654324185893,0.6125407578161275
9,0.8163587830044439,0.3901262521288321,0.5509568185517544,0.2287045825159765,0.6789818644265404,0.4927711495981032,0.6029542885037927
10,0.808281197726753,0.41799294163994954,0.5700879870104205,0.24575954334474215,0.6833740087157198,0.5192091288035133,0.6128361626668705
11,0.8076069984807605,0.3926284314089892,0.5451538211188135,0.22193452022406684,0.6713870408070026,0.4886287510998944,0.5998157497573579
12,0.7908145380170872,0.4443748119473236,0.5792448312690006,0.2517692895743853,0.680026892029894,0.5355190832924237,0.6172663536464256
13,0.7883339234197245,0.42472333823392877,0.5658233277201447,0.22944780530026143,0.6670578206476249,0.5175268269934031,0.6061964161100709
14,0.7961519711954111,0.4427880198907261,0.5812377042233715,0.2576222482998323,0.688653648278169,0.537427204053172,0.6191500514299416
15,0.7912974463297817,0.45210630282626746,0.586856399969433,0.2593270179651193,0.6840665393446285,0.544207343462573,0.6213743111778145
16,0.7897585584472295,0.4483426913999247,0.5844452241646098,0.25310872757599906,0.676967749783962,0.5413617236047913,0.6187206462038682
17,0.7887669709932523,0.46059525804931417,0.5924016111288357,0.2629268674185782,0.6813521548962685,0.5515862611721906,0.624349579482534
18,0.789528830362149,0.43060591482089916,0.5701358026993045,0.2376462054089221,0.6732896882971409,0.5240028673549514,0.6097370333083655
19,0.8014027055110226,0.4284623272690862,0.573964766378486,0.24823683072508693,0.6828712045104578,0.5250505829989814,0.6146208134237451
20,0.7951562246723124,0.4330882084985508,0.5742658726698239,0.2448706774386578,0.6761340572463708,0.5268956406753403,0.6138007096255108
21,0.8093097514146862,0.4185035562557558,0.5713565846108379,0.2471277596423388,0.6844532142950851,0.5199289338511369,0.6136073611571246
22,0.7904656926847806,0.4460735750833239,0.5830641096909688,0.25245004385986475,0.6802414621326681,0.5397905689238419,0.6179407650275969
23,0.7997913782862482,0.43373684252543127,0.5771605863854147,0.25160398639321613,0.6847590012002233,0.5304213776794499,0.6164498784248379
24,0.7964918790223766,0.45309797041940664,0.5891177338733874,0.26647790969208757,0.6898775411392843,0.5463716895236888,0.6244755141008225
25,0.806856873442545,0.4279734940423259,0.5751848113086719,0.2547661564423796,0.6886197770245243,0.5264986585979774,0.6171120412166264
26,0.8007752066184355,0.44058015082132335,0.5807355312999843,0.2591392569002882,0.68781565663871,0.5349403854760482,0.6203649908797998
27,0.7880866963007918,0.44340505763730187,0.5787766601148804,0.24850479276164728,0.6790432926608921,0.5351138441713316,0.6154132742237102
28,0.7955744113841108,0.44288882345627406,0.5832837019327279,0.25791917644329504,0.6901435130533609,0.5311202331512936,0.6189107668138182
29,0.807133070379227,0.42616235436433925,0.5790053530532524,0.25340850958605093,0.6911331288302143,0.5216270639166736,0.6163450033433422
avg,0.7977973299880721,0.4322757249147757,0.5750007624178458,0.24822684386177657,0.681818259833275,0.5268619909275883,0.6147191657663085
