,avg_R0,avg_R1,avg_Gmean,avg_mcc,avg_precision,avg_f1_score,avg_acc
0,0.6879610145154703,0.737806087396272,0.7020309602299326,0.4335142545896488,0.7090640839486971,0.7126839912885266,0.7128811814234498
1,0.6962962941340874,0.7351188737332971,0.705813228715624,0.43818528931918155,0.7130728988569475,0.714160958235614,0.7157052776969367
2,0.6941251787620359,0.7310767725721515,0.7026154970875643,0.4315915975584624,0.7099582812957007,0.710724136589138,0.7125986529435255
3,0.6934484632662847,0.7350127237809586,0.7037096355384893,0.4356622383657814,0.711535694959397,0.712902798782811,0.7142282656612746
4,0.6877537311868178,0.7396391763673464,0.7033965270177858,0.4347111982197255,0.7081392772506829,0.71392388745181,0.7136940826706122
5,0.686444479071467,0.7385746602062504,0.7015878617342849,0.433143947629583,0.7082792439485228,0.712627125364678,0.7125071885903127
6,0.689877624031671,0.7325447012520033,0.7003212509121806,0.4304504080092082,0.7089833797352982,0.7098347464038705,0.711208807663586
7,0.6828664815841019,0.7404625886421603,0.700106531722259,0.4316605691178135,0.7059610198205898,0.7118862206416025,0.7116621268943228
8,0.6934472339626144,0.7336215686257626,0.7030152848635226,0.43462287145956313,0.7111203951302165,0.7119135277336108,0.7135320734225066
9,0.6947288056514842,0.7353020999234943,0.7047916899780682,0.4371374910318994,0.7121122812874613,0.7135749625603681,0.7150131346476866
10,0.6962500010029847,0.7345156201738102,0.706156168199116,0.4372803489397816,0.7116467880411254,0.7142323585344025,0.7153805040001057
11,0.6875860090768371,0.7377614321076034,0.7019508341511769,0.43266478894357663,0.7081992691369675,0.7123934104318357,0.7126713482121178
12,0.6894022415851787,0.736667190509774,0.7026492679039343,0.4335073423122906,0.7090009200532923,0.7128223655394468,0.7130323574593105
13,0.6975244846664137,0.7341180145377328,0.7049281455105646,0.43910329168016043,0.7140950115459787,0.7131671386028671,0.7158189526918358
14,0.6904235391157888,0.7316671073313802,0.7012702444983265,0.42876030381495434,0.7078807289849031,0.7104231277344858,0.7110429723908519
15,0.691356533991494,0.7369842686037719,0.7039943623498208,0.435523381814005,0.7100502489228571,0.7135354723336647,0.7141680575497895
16,0.6922818584350348,0.7370843857678745,0.7042629347340711,0.43646646173082987,0.7106247502226446,0.7135259364822215,0.7146807853802533
17,0.694148924819325,0.7334259887240225,0.7034271457961699,0.434471643516598,0.7109841840481981,0.7119843641442387,0.7137851342284263
18,0.691980274701452,0.7374144500755448,0.7047514205000837,0.43661518468773425,0.7108658178338519,0.7143477465488355,0.714695023377159
19,0.6907137778241558,0.7373977058548626,0.7038874871626023,0.43534116956308866,0.7097878410977605,0.7135709238177274,0.7140533932107642
20,0.6900714493484162,0.7362983435798321,0.7021068944639742,0.4340677000476563,0.7096336950266273,0.7119373850099431,0.7131825429577254
21,0.6907450058361401,0.73806126497687,0.7042791899590395,0.435519930748219,0.7097831327509612,0.7142179419566813,0.7144007870148965
22,0.6863981550352116,0.7400125351735374,0.7027360579008393,0.43379525965621063,0.7083200805168915,0.7137430411635105,0.7132029637040572
23,0.6938791184160417,0.7328892686752084,0.7030166452310576,0.4334653500297628,0.7104974867685679,0.7115997211341871,0.713381868953547
24,0.6850661109080505,0.7369740038036325,0.6996039479707454,0.4302839087045869,0.7067173425865774,0.7107673893752208,0.7110176658403724
25,0.6949925002881174,0.7291915642202887,0.7013855513325304,0.4316973116240384,0.7110343031791551,0.7096351498059902,0.7120897161168199
26,0.6909950795578972,0.7385775950658652,0.7046396888461601,0.43685021535580515,0.7104945728284796,0.7144713491671542,0.7147839908192589
27,0.692990649661691,0.7281817893528094,0.6996582716641635,0.42850743190488916,0.7095826516009783,0.7079145356953597,0.7105838881684013
28,0.6946198622611752,0.7352460490528233,0.7046846231264997,0.43688011294346907,0.7119340046130225,0.713441844776695,0.7149306366899123
29,0.690659158417679,0.7386935459399153,0.7040579220003176,0.43670481446938614,0.7103867345237804,0.7141228402596903,0.7146740031352886
avg,0.691301134703837,0.7356773792008953,0.7030278423700302,0.4342728605929303,0.7099915373505379,0.7125362132522063,0.713486912783837
