,avg_R0,avg_R1,avg_Gmean,avg_mcc,avg_precision,avg_f1_score,avg_acc
0,0.6273577348581222,0.7233505183211217,0.6678902731164048,0.357646089920472,0.6666762783636413,0.6890064025570751,0.6753469617700651
1,0.6467396463248566,0.7069195598430944,0.6715264669541403,0.3590148453255657,0.6720172636514236,0.6849057230428909,0.6768228109218206
2,0.6472517397548089,0.7040622169456385,0.6696207177756782,0.35712030166786035,0.6721486593076604,0.6830176928902355,0.6756501960341259
3,0.6513305378169498,0.7012023869513726,0.6706603948415594,0.35811543358258285,0.6731094673143649,0.6823963833877512,0.6762597584914062
4,0.6264913074604859,0.7219239883842735,0.66721304030421,0.3549548354072844,0.6654952483413765,0.6879829685554008,0.6742004664439613
5,0.6373326522644803,0.7171741264728251,0.6702244810578154,0.36129648565194394,0.670610614112082,0.6881445105194856,0.6772464163375485
6,0.6380368897114643,0.7157995932186134,0.6707877773051331,0.3598807680205983,0.6699919316322074,0.6876796312765752,0.6769112819743585
7,0.6401583839798263,0.7130803196251083,0.670510244218087,0.3592940960645983,0.6707317828472791,0.6867115847682381,0.6766124331019093
8,0.6391652795766508,0.715710567281467,0.6707857538365041,0.36129975663812947,0.6711609909988535,0.6878451770099123,0.6774309856340113
9,0.6264051896285118,0.7234838370826832,0.6678888021464789,0.35652509527604126,0.6654902037199931,0.6888152836989894,0.6749373302213854
10,0.6188034723358943,0.7277219847702012,0.6651058665818719,0.35408981625011604,0.6632801009317164,0.6889702499212063,0.673255399260072
11,0.6286864540411785,0.7226838386092416,0.6685619021936597,0.3582355975796505,0.666925022563992,0.6890023163336588,0.6756780070530322
12,0.6366146506741176,0.7127084147397337,0.6677952013796349,0.355834784595891,0.6689084509893543,0.685040331965429,0.6746545458707532
13,0.6276714706715455,0.7234493942563092,0.6690258639727367,0.35739214247800655,0.6661280560046454,0.6894493568995701,0.6755532736765918
14,0.6361115389590422,0.7122160002838803,0.6674386906006045,0.35453476900589526,0.6684716487020859,0.684788962882355,0.6741567731119239
15,0.6433456077747065,0.71184086431475,0.6713098811318307,0.3613760855208021,0.6725150558373719,0.6868456923710834,0.6775863786251508
16,0.6381851571348807,0.7135409454216407,0.6693556639591346,0.3580807605520708,0.6697346555125281,0.6861864356466549,0.6758560946383286
17,0.6341758609263002,0.715237569960691,0.668079814223309,0.35580669620559957,0.6677526182105425,0.686060120465958,0.6746996817165377
18,0.6187471380821635,0.7345234213539934,0.6687879355730743,0.3607115830646482,0.6648777349995396,0.6934019015235117,0.67662794934196
19,0.6247601749881931,0.7253735779838927,0.6677258384751417,0.35710204487688385,0.6654552702630341,0.689479053025626,0.6750596617230163
20,0.6568755653959034,0.6921286373991431,0.668823887024307,0.35448931345493423,0.6740886367020312,0.678147445971155,0.6744955041194113
21,0.6190839869651348,0.7278617086213051,0.6657036331676243,0.3541260618734045,0.6631955411672575,0.6892785806320565,0.6734655238937193
22,0.6296609627625206,0.7195204129460686,0.6676312803365821,0.355857546242999,0.6665595076418874,0.6873668946289584,0.674583567319066
23,0.6376771195830419,0.7122064651303418,0.6687972793024993,0.35583003049347267,0.6686238013972382,0.6853253920811937,0.6749348259486853
24,0.6171595263090506,0.7308675525542737,0.6659787826303685,0.3555474205488123,0.6631145494548765,0.6905272997941719,0.6740061785304182
25,0.6213197894768059,0.7258827429023972,0.6663770606126996,0.35395235855251983,0.6635139019282481,0.6888885615803062,0.6735939852780362
26,0.6263835049084846,0.7199907085439232,0.6652477002307284,0.353828845061963,0.6654369251564912,0.6863788501106516,0.673179923175058
27,0.6396910351447668,0.7096041715731352,0.6678019865335814,0.3558426441638276,0.6697599251904502,0.6839199187018703,0.6746406756726435
28,0.6479280793980094,0.7090061675403906,0.6726100027727336,0.3627804838444891,0.6739792246461203,0.6865042738824043,0.678460354157133
29,0.6247411125187947,0.724452149912629,0.667255193903986,0.35612611926866455,0.6656044076126107,0.6890178693512399,0.67458941608617
avg,0.6335963856475566,0.7171174614314713,0.6685507138720707,0.3572230937063241,0.6681785825066969,0.6870361621825205,0.6753498786709434
