,R0_new,R0_old,R0_diff,R0_p_value,R0_h0,R0_a12,R1_new,R1_old,R1_diff,R1_p_value,R1_h0,R1_a12,Gmean_new,Gmean_old,Gmean_diff,Gmean_p_value,Gmean_h0,Gmean_a12,mcc_new,mcc_old,mcc_diff,mcc_p_value,mcc_h0,mcc_a12,precision_new,precision_old,precision_diff,precision_p_value,precision_h0,precision_a12,f1_score_new,f1_score_old,f1_score_diff,f1_score_p_value,f1_score_h0,f1_score_a12,acc_new,acc_old,acc_diff,acc_p_value,acc_h0,acc_a12
0,0.7758538784771066,0.7899144941350943,-0.0141,2.878599219394298e-06,yes,0.04111111111111111,0.5268973162078243,0.4917420150787135,0.0352,1.7343976283205784e-06,yes,0.9911111111111112,0.6331496559413269,0.6026904145964558,0.0305,1.7343976283205784e-06,yes,1.0,0.3167099715488163,0.3108191805847189,0.0059,0.0007712173652095512,yes,0.7333333333333333,0.7093613118195683,0.7293712289483094,-0.02,1.7343976283205784e-06,yes,0.0,0.6003525007238244,0.5704949845357626,0.0299,1.7343976283205784e-06,yes,0.9966666666666668,0.6512795374635236,0.6407296397496658,0.0105,1.7343976283205784e-06,yes,0.9722222222222222
1,0.8669523267746271,0.8911011646558606,-0.0241,1.7343976283205784e-06,yes,0.007777777777777778,0.3373404515598485,0.26953639213061703,0.0678,1.7343976283205784e-06,yes,1.0,0.5277260680627232,0.4680009994899553,0.0597,1.7343976283205784e-06,yes,1.0,0.2396001972246473,0.2026511066004052,0.0369,1.7343976283205784e-06,yes,1.0,0.7147426452276439,0.7112722866197864,0.0035,0.013974564120258316,yes,0.6366666666666667,0.4534882109422508,0.3767235828218864,0.0768,1.7343976283205784e-06,yes,1.0,0.6019375678209469,0.5801465939475315,0.0218,1.7343976283205784e-06,yes,1.0
2,0.8601943065111615,0.8641335008039758,-0.0039,1.7343976283205784e-06,yes,0.08333333333333333,0.4640989433682438,0.4607304797229729,0.0034,0.00030649986921763576,yes,0.6733333333333333,0.6263679814110605,0.6253808465757925,0.001,0.0977721901049929,no,,0.3553442034977461,0.3568266773461701,-0.0015,0.004991554012370142,yes,0.4022222222222222,0.7726332465891587,0.7754528258665939,-0.0028,2.878599219394298e-06,yes,0.21666666666666667,0.5740963824867354,0.5721133263166694,0.002,0.004991554012370142,yes,0.6177777777777778,0.6621445194005608,0.6624299474346962,-0.0003,0.2989437520195907,no,
3,0.9675343673612996,0.9373748104856734,0.0302,1.7343976283205784e-06,yes,1.0,0.16228738131263185,0.2745623952489687,-0.1123,1.7343976283205784e-06,yes,0.0,0.3826039848269677,0.5039776166375989,-0.1214,1.7343976283205784e-06,yes,0.0,0.21581299325606426,0.2860172556598527,-0.0702,1.7343976283205784e-06,yes,0.0,0.8449492970367367,0.8249238897153816,0.02,1.7343976283205784e-06,yes,0.9977777777777778,0.2660488235152817,0.4092597727581907,-0.1432,1.7343976283205784e-06,yes,0.0,0.5649048865773494,0.6059570496223652,-0.0411,1.7343976283205784e-06,yes,0.0
4,0.9336257700902206,0.9343466334881012,-0.0007,0.0004195509860612776,yes,0.4055555555555556,0.2544533275284723,0.255153238079363,-0.0007,0.22102157481330345,no,,0.4624927079498372,0.4639831602199838,-0.0015,0.06268281249957977,no,,0.25774028507007063,0.26034023755187297,-0.0026,0.0004195509860612776,yes,0.37222222222222223,0.8150052518015926,0.818929847087364,-0.0039,5.751653269401829e-06,yes,0.2411111111111111,0.3638143788472911,0.3653111971476787,-0.0015,0.10639417319061394,no,,0.5940384392434838,0.5947488383784816,-0.0007,0.019569215233846398,yes,0.4255555555555556
5,0.8259908362683314,0.8843876504842261,-0.0584,1.7343976283205784e-06,yes,0.0,0.5441066071493648,0.4510264357156967,0.0931,1.7343976283205784e-06,yes,1.0,0.6628797241506119,0.6252295421490902,0.0377,1.7343976283205784e-06,yes,1.0,0.3900582439239646,0.37456209878928015,0.0155,1.7343976283205784e-06,yes,0.9988888888888888,0.7637906962488081,0.8007814375939382,-0.037000000000000005,1.7343976283205784e-06,yes,0.0,0.6266942773191455,0.5691986424723736,0.0575,1.7343976283205784e-06,yes,1.0,0.6850474003343588,0.6677061597942638,0.0173,1.7343976283205784e-06,yes,1.0
6,0.7661927555377386,0.8519430915615004,-0.0858,1.7343976283205784e-06,yes,0.0,0.5541636184492933,0.4237378514352907,0.1304,1.7343976283205784e-06,yes,1.0,0.6450422944588472,0.591104128550615,0.0539,1.7343976283205784e-06,yes,1.0,0.33141595260663315,0.3104275928595997,0.021,2.3534209951215342e-06,yes,0.9588888888888888,0.7086601063534013,0.7531828237567005,-0.0445,1.7343976283205784e-06,yes,0.0,0.6174537049911805,0.5326397468852282,0.0848,1.7343976283205784e-06,yes,1.0,0.6601591240302496,0.6378283773219179,0.0223,1.7343976283205784e-06,yes,0.9988888888888888
7,0.855494197032177,0.9080858318856648,-0.0526,1.7343976283205784e-06,yes,0.0,0.4304021710398809,0.30626363792260103,0.1241,1.7343976283205784e-06,yes,1.0,0.6025661044943958,0.5150166427027784,0.0875,1.7343976283205784e-06,yes,1.0,0.3172632979410876,0.2736852814528496,0.0436,1.7343976283205784e-06,yes,1.0,0.7515736626786897,0.7875620881788513,-0.036000000000000004,1.7343976283205784e-06,yes,0.0,0.5423894183059853,0.4264298454704272,0.11599999999999999,1.7343976283205784e-06,yes,1.0,0.6429550908042914,0.6071798866945703,0.0358,1.7343976283205784e-06,yes,1.0
8,0.9761635949657934,0.9788537388459044,-0.0027,1.360110796799097e-05,yes,0.14666666666666667,0.16024123245574545,0.15969522894270394,0.0005,0.9426105124576512,no,,0.3906596798568314,0.3872262680710653,0.0034,0.33885615524718515,no,,0.2392583413902308,0.2444571531623555,-0.0052,0.008729667753602288,yes,0.27444444444444444,0.8875188819939749,0.9045401728905792,-0.017,1.7343976283205784e-06,yes,0.0011111111111111113,0.26764203026767586,0.2654567882418672,0.0022,0.5857115693468691,no,,0.5682020622208651,0.5692741761004125,-0.0011,0.2288804222849652,no,
9,0.8662123108962766,0.8828750373637522,-0.0167,1.7343976283205784e-06,yes,0.0,0.3782786513265311,0.3334850622773365,0.0448,1.7343976283205784e-06,yes,1.0,0.5610696685944782,0.5293961930564515,0.0317,1.7343976283205784e-06,yes,1.0,0.2802276428652017,0.25777911120969044,0.0224,1.7343976283205784e-06,yes,1.0,0.738769608769321,0.7384042734365724,0.0004,0.6143145637885868,no,,0.4885033842434567,0.4469329169127491,0.0416,1.7343976283205784e-06,yes,1.0,0.6222298190028415,0.6081663415750971,0.0141,1.7343976283205784e-06,yes,1.0
