,R0_new,R0_old,R0_diff,R0_p_value,R0_h0,R0_a12,R1_new,R1_old,R1_diff,R1_p_value,R1_h0,R1_a12,Gmean_new,Gmean_old,Gmean_diff,Gmean_p_value,Gmean_h0,Gmean_a12,mcc_new,mcc_old,mcc_diff,mcc_p_value,mcc_h0,mcc_a12,precision_new,precision_old,precision_diff,precision_p_value,precision_h0,precision_a12,f1_score_new,f1_score_old,f1_score_diff,f1_score_p_value,f1_score_h0,f1_score_a12,acc_new,acc_old,acc_diff,acc_p_value,acc_h0,acc_a12
10,0.7803884109422939,0.893772671070593,-0.1134,1.7343976283205784e-06,yes,0.0,0.7161380076216942,0.4807474509939162,0.2354,1.7343976283205784e-06,yes,1.0,0.7404043253855862,0.6477908606720635,0.0926,1.7343976283205784e-06,yes,1.0,0.5036074329246729,0.4161121668423933,0.0875,1.7343976283205784e-06,yes,1.0,0.7701157192031363,0.8289595131782839,-0.0588,1.7343976283205784e-06,yes,0.0,0.7342476131083683,0.5989928389318312,0.1353,1.7343976283205784e-06,yes,1.0,0.7482595136103959,0.6872581883930958,0.061,1.7343976283205784e-06,yes,1.0
11,0.6858575790773142,0.7135171175369456,-0.0277,2.1266360107314253e-06,yes,0.02,0.6621649495608515,0.6071569944919339,0.055,1.7343976283205784e-06,yes,1.0,0.6692221404290214,0.6523941366397428,0.0168,1.7343976283205784e-06,yes,1.0,0.3520121767272465,0.3266166572155763,0.0254,1.7343976283205784e-06,yes,1.0,0.6820017049459619,0.6852143178163513,-0.0032,0.0012866311206026155,yes,0.29,0.6679807970925961,0.6387525382921494,0.0292,1.7343976283205784e-06,yes,1.0,0.6740067806695492,0.6603329577813993,0.0137,1.7343976283205784e-06,yes,1.0
12,0.5780870175187626,0.7639422869206188,-0.1859,1.7343976283205784e-06,yes,0.0,0.7630459451880678,0.5466591472948437,0.2164,1.7343976283205784e-06,yes,1.0,0.656830048337999,0.633251141430708,0.0236,1.7343976283205784e-06,yes,0.9933333333333332,0.3527756444327196,0.32441539146071696,0.0284,1.7343976283205784e-06,yes,0.9988888888888888,0.6497934202787751,0.7052048067755473,-0.0554,1.7343976283205784e-06,yes,0.0,0.6975082614810479,0.6025226884986534,0.095,1.7343976283205784e-06,yes,1.0,0.6705515738209976,0.6552920097040765,0.0153,1.7343976283205784e-06,yes,0.9977777777777778
13,0.6795803048506549,0.6847026178293453,-0.0051,0.0011973381999984534,yes,0.23666666666666664,0.5937018612237621,0.589308256948803,0.0044,0.12044472790832522,no,,0.625121572138999,0.6249344118396267,0.0002,0.7498711559507313,no,,0.278744266398032,0.2797152618983795,-0.001,0.7655192919016102,no,,0.6516288350562796,0.6536877969223085,-0.0021,0.021826721596022718,yes,0.30666666666666664,0.6126809178768468,0.6109055346353224,0.0018,0.3086148505260177,no,,0.6366098992456376,0.6369747521097442,-0.0004,0.8450804241615161,no,
14,0.7966771558489059,0.8141630840678601,-0.0175,5.216493447033368e-06,yes,0.09666666666666666,0.49401779668666795,0.4899186613034278,0.0041,0.3493455623749297,no,,0.6062528983893973,0.6178872905482689,-0.0116,8.187753439649276e-05,yes,0.14888888888888888,0.3117193220818665,0.3270954530330122,-0.0154,4.729202337447058e-06,yes,0.06777777777777777,0.7117315902752023,0.7298048912139918,-0.0181,1.7343976283205784e-06,yes,0.005555555555555557,0.5607348557930761,0.5711829145741341,-0.0104,0.0027652741969916386,yes,0.2388888888888889,0.6453336508950503,0.6520282182362936,-0.0067,2.8434237746031825e-05,yes,0.12777777777777774
15,0.8215758759972719,0.8235406490132406,-0.002,0.18462187723062606,no,,0.5827976466077704,0.5782592116487923,0.0045,0.12543823902980825,no,,0.6788106199324125,0.6773647845272979,0.0014,0.27115519770883223,no,,0.4217301568094949,0.4192387543423817,0.0025,0.3184906025782175,no,,0.7715932153447398,0.7713774281406977,0.0002,0.8936443871266052,no,,0.6569813828211912,0.6546674151044519,0.0023,0.1915221065809437,no,,0.7021185720019012,0.7008315299313779,0.0013,0.2894770717054542,no,
16,0.7898982820394373,0.8812800661735788,-0.0914,1.7343976283205784e-06,yes,0.0,0.4902708427904001,0.3267652602186051,0.1635,1.7343976283205784e-06,yes,1.0,0.6154294188339111,0.5278291531606648,0.0876,1.7343976283205784e-06,yes,1.0,0.2970770380376251,0.2557060299452381,0.0414,1.7343976283205784e-06,yes,1.0,0.7065252954789156,0.7500144712595309,-0.0435,1.7343976283205784e-06,yes,0.0,0.5719235675083707,0.4454982838614789,0.1264,1.7343976283205784e-06,yes,1.0,0.6400812674253011,0.6040207866164601,0.0361,1.7343976283205784e-06,yes,1.0
17,0.9835484514825008,0.9854681375447452,-0.0019,7.690859302848516e-06,yes,0.07444444444444444,0.06733897847546895,0.06096316412257127,0.0064,1.360110796799097e-05,yes,0.8944444444444445,0.2071240025537722,0.19336226405551785,0.0138,0.0001149921754357011,yes,0.8088888888888889,0.11762661441190235,0.11371338967388492,0.0039,0.05193066502969716,no,,0.8837151001700404,0.9031840758163427,-0.0195,4.729202337447058e-06,yes,0.058888888888888886,0.10712065270953723,0.09545035666416453,0.0117,7.690859302848516e-06,yes,0.9144444444444444,0.5254436625227042,0.5232156022960708,0.0022,2.5967125848447383e-05,yes,0.8444444444444444
18,0.7297704357382587,0.7860595625038596,-0.0563,1.7343976283205784e-06,yes,0.0,0.6454092615884991,0.5562987331553727,0.0891,1.7343976283205784e-06,yes,1.0,0.6812489825135745,0.6520414816101633,0.0292,1.7343976283205784e-06,yes,1.0,0.37800197439841576,0.3543822479703749,0.0236,1.7343976283205784e-06,yes,1.0,0.7068257025212563,0.7255727905388557,-0.0187,1.7343976283205784e-06,yes,0.0,0.6724146469869325,0.6233804202216536,0.049,1.7343976283205784e-06,yes,1.0,0.6870518060071362,0.6707535071686289,0.0163,1.7343976283205784e-06,yes,1.0
19,0.7265943683721073,0.7099365021111029,0.0167,0.0014839276312951775,yes,0.7366666666666667,0.4386480724209727,0.4456533263263489,-0.006999999999999999,0.2288804222849652,no,,0.5535602758663747,0.5507561709992251,0.0028,0.17790738330384115,no,,0.1761261354346482,0.16663413014902406,0.0095,0.004991554012370142,yes,0.7211111111111111,0.6234536115888341,0.6182239480008952,0.0052,0.03000989131308078,yes,0.6555555555555556,0.5069102494597902,0.5086481927313161,-0.0017,0.6883592982254604,no,,0.5825868513667941,0.5777584878093462,0.0048,0.0031617649366554898,yes,0.7266666666666667
20,0.8124990180539082,0.8182117092071176,-0.0057,8.187753439649276e-05,yes,0.15555555555555556,0.430011454387898,0.4437204789767452,-0.0137,4.0715116266282543e-05,yes,0.13,0.5743126011893653,0.5871230712056394,-0.0128,3.882182386060857e-06,yes,0.048888888888888885,0.26052310887872376,0.28260556459708097,-0.0221,1.92092110490314e-06,yes,0.015555555555555557,0.6960798384397364,0.7149099228219379,-0.0188,1.7343976283205784e-06,yes,0.0022222222222222227,0.5390538706351592,0.5526834119747666,-0.0136,1.6394463016779888e-05,yes,0.10444444444444444,0.6210727408269067,0.630789158881204,-0.0097,1.92092110490314e-06,yes,0.034444444444444444
21,0.6996615831916542,0.7570717141849284,-0.0574,1.7343976283205784e-06,yes,0.0,0.6815516221797616,0.627773860308386,0.0538,1.7343976283205784e-06,yes,1.0,0.6865606519784422,0.6867543939635755,-0.0002,0.5577426862039239,no,,0.3852929961461989,0.39049714153589626,-0.0052,3.405256723280537e-05,yes,0.10888888888888887,0.6968802959225289,0.7234741336329279,-0.0266,1.7343976283205784e-06,yes,0.0,0.6853976773953939,0.6694282833311115,0.016,1.7343976283205784e-06,yes,1.0,0.6906055491402537,0.6924219382923124,-0.0018,0.0014839276312951775,yes,0.1988888888888889
22,,,,1.5735626220703125e-05,yes,0.6652892561983471,,,,6.532669067382812e-05,yes,0.3181818181818182,,,,0.0005044937133789061,yes,0.4111570247933885,,,,0.007443428039550781,yes,0.4607438016528926,,,,6.532669067382812e-05,yes,0.628099173553719,,,,0.00012063980102539062,yes,0.3512396694214876,,,,0.0019183158874511719,yes,0.44421487603305787
