author_date_unix_timestamp,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix
1274074474,0,3.0,168.0,966.0,8.784738566992516,86902.0,0.0,0.0,1.0,0.0,0.0,482.5,0.0,954.0,0,0.0
1274074554,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1274111030,0,1.0,1.0,1.0,0.0,0.0,5.0,214.0,1.0,0.42310185185185184,1.0,966.0,3.3634971003392056,5.0,0,0.0
1274112483,0,1.0,1.0,1.0,0.0,4.0,4.0,209.0,1.0,0.01681712962962963,2.0,0.0,0.0,0.0,0,0.0
1274162622,0,1.0,1.0,1.0,0.0,241.0,187.0,209.0,1.0,0.5803125,3.0,967.0,2.723209477652127,6.0,0,0.0
1274192790,0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,0.0,3.0,0,0.0
1274192929,0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.5,0.0,7.0,0,0.0
1274199245,0,2.0,43.0,79.0,5.9070866683473335,296.0,135.0,30.39240506329114,2.0,1.3709893635724322,75.0,48.0,1.057206283073099,76.0,1,430.2256018518519
1274205012,0,1.0,1.0,1.0,0.0,1.0,1.0,263.0,1.0,0.490625,4.0,88.0,3.0382165605095537,3.0,0,0.0
1274274982,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9496875,1.0,89.0,2.0529779532741035,8.0,0,0.0
1274278113,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.985925925925926,1.0,90.0,2.0142749812171297,9.0,0,0.0
1274278216,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.019311342592592592,4.0,91.5,27.30383016529684,11.0,0,0.0
1274297187,0,2.0,4.0,6.0,1.3906869076839696,879.0,250.0,166.66666666666666,2.0,1.4666550925925923,8.0,2.5,1.1267442049446992,4.0,1,201.26600694444446
1274329412,0,1.0,1.0,1.0,0.0,1.0,1.0,265.0,2.0,0.3729745370370369,6.0,968.0,3.6811481768813032,7.0,0,0.0
1274329865,0,1.0,1.0,1.0,0.0,4.0,5.0,265.0,2.0,0.005243055555555556,7.0,969.0,191.7284768211921,8.0,0,0.0
1274329875,0,1.0,1.0,1.0,0.0,3.0,3.0,264.0,2.0,0.00011574074074074077,8.0,970.0,8641.0,9.0,0,0.0
1274333772,0,1.0,1.0,1.0,0.0,1.0,1.0,264.0,2.0,0.04510416666666667,9.0,93.0,23.170900692840647,4.0,0,0.0
1274334483,0,1.0,1.0,1.0,0.0,5.0,1.0,264.0,2.0,0.008229166666666666,10.0,971.0,122.51898734177216,10.0,0,0.0
1274334665,0,1.0,1.0,1.0,0.0,3.0,3.0,268.0,2.0,0.0021064814814814813,11.0,972.0,475.72527472527474,11.0,0,0.0
