author_date_unix_timestamp,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix
1302724246,0,4.0,13.0,58.0,5.310766856417042,7849.0,0.0,0.0,1.0,0.0,0.0,28.5,0.0,3.0,0,0.0
1302724463,1,1.0,1.0,1.0,0.0,6.0,8.0,39.0,1.0,0.0025115740740740736,1.0,58.0,399.15668202764977,4.0,0,0.0
1302774320,0,2.0,18.0,42.0,4.5386759566974275,1710.0,0.0,9.761904761904765,2.0,0.013799052028218694,1.0,20.5,0.06489157950994433,40.0,1,0.9833912037037037
1302776034,0,1.0,1.0,1.0,0.0,1.0,0.0,451.0,2.0,0.019837962962962963,2.0,42.0,51.408401400233366,1.0,0,0.0
1302776400,0,2.0,2.0,2.0,0.5032583347756457,9.0,0.0,318.5,2.0,0.01415509259259259,4.0,43.5,39.43071891313919,2.0,0,0.0
1302777029,1,1.0,1.0,1.0,0.0,10.0,11.0,37.0,1.0,0.6084027777777777,2.0,45.0,2.643647985389796,3.0,0,0.0
1302777405,0,6.0,12.0,30.0,4.2351215706665375,1764.0,6.0,25.2,2.0,0.062059413580246914,10.0,73.5,2.4083362423575774,6.0,1,11.881319444444445
1302777583,0,1.0,1.0,1.0,0.0,2.0,4.0,28.0,2.0,0.037766203703703705,1.0,46.0,27.478700582286237,42.0,0,0.0
1302781364,0,2.0,2.0,2.0,0.9290950300256176,79.0,40.0,41.5,2.0,0.022910879629629628,4.0,89.5,11.411846425865116,7.0,0,0.0
1302787451,0,2.0,3.0,3.0,0.9706231793241096,53.0,2.0,217.66666666666663,2.0,0.08139274691358024,7.0,48.0,7.5773209944026325,4.0,1,0.831412037037037
1302788420,0,1.0,5.0,18.0,3.7632315262827696,521.0,64.0,22.5,2.0,0.06374421296296298,9.0,99.5,3.5297105678403904,39.0,1,11.753831018518518
1302790944,0,3.0,3.0,3.0,0.6369241933371904,47.0,36.0,256.3333333333333,2.0,0.3465162037037037,3.0,110.0,2.1113856979423447,1.0,1,118.2305787037037
1302792879,1,1.0,1.0,1.0,0.0,2.0,2.0,18.0,2.0,0.21480324074074075,1.0,112.0,5.655423244786896,2.0,0,0.0
1302797071,0,1.0,2.0,3.0,1.4095164409050616,326.0,0.0,0.0,1.0,0.0,0.0,51.0,0.0,2.0,1,229.1530787037037
1302797110,0,3.0,8.0,16.0,3.563467403301553,808.0,39.0,41.3125,2.0,0.013974247685185185,9.0,60.5,0.9635961279635572,5.0,1,208.02751157407408
1302809223,0,9.0,16.0,21.0,3.0540160726400414,314.0,180.0,99.71428571428572,2.0,0.1993457892416226,32.0,123.0,1.7003858136075145,8.0,1,207.88731481481483
1302813492,0,1.0,1.0,1.0,0.0,3.0,0.0,189.0,2.0,0.1896064814814815,1.0,0.0,0.0,0.0,0,0.0
1302814354,0,1.0,3.0,8.0,2.4669453721331966,16.0,11.0,45.125,2.0,0.19958333333333333,8.0,4.5,2.702206978824933,8.0,0,0.0
1302850792,0,1.0,1.0,2.0,0.8904916402194913,21.0,5.0,53.5,2.0,0.6814872685185185,4.0,134.5,2.088673343433253,5.0,0,0.0
1302855282,0,1.0,1.0,1.0,0.0,76.0,7.0,34.0,2.0,0.05196759259259258,3.0,69.0,20.242761692650333,46.0,0,0.0
1302855952,0,5.0,6.0,7.0,1.9312449817801856,73.0,8.0,157.14285714285714,2.0,0.3874255952380952,25.0,139.0,1.7783983973839614,9.0,1,0.03857638888888889
1302858547,0,1.0,2.0,2.0,0.7219280948873623,3.0,2.0,67.0,2.0,0.5024421296296296,6.0,70.5,18.144968584319013,48.0,0,0.0
1302858788,0,1.0,1.0,1.0,0.0,8.0,0.0,42.0,2.0,0.9776388888888888,1.0,72.0,2.0228725671260124,49.0,0,0.0
1302859285,1,1.0,2.0,2.0,0.11759466565886476,56.0,70.0,159.5,2.0,0.02216435185185185,8.0,73.5,25.24066949775917,51.0,1,119.3721875
1302863021,0,1.0,1.0,1.0,0.0,35.0,10.0,107.0,2.0,0.051782407407407416,6.0,75.0,20.31157800625838,52.0,0,0.0
1302863407,1,1.0,1.0,1.0,0.0,46.0,0.0,189.0,2.0,1.031099537037037,1.0,76.0,1.9698384725044056,53.0,0,0.0
1302863908,1,1.0,1.0,1.0,0.0,13.0,0.0,255.0,2.0,0.05350694444444445,7.0,77.0,19.68916288124594,54.0,0,0.0
1302863993,1,1.0,1.0,1.0,0.0,1.0,1.0,26.0,2.0,1.0001157407407408,2.0,78.0,1.9998842726536283,55.0,0,0.0
1302871475,0,1.0,2.0,3.0,1.4355205042826666,4.0,5.0,58.0,2.0,0.7966820987654321,5.0,80.0,1.6992873752686988,58.0,0,0.0
1302877015,0,1.0,2.0,3.0,0.0,1.0,1.0,18.33333333333333,3.0,0.7923996913580247,2.0,1.0,1.0873297953486862,2.0,0,0.0
1302877959,0,1.0,1.0,1.0,0.0,1.0,4.0,28.0,2.0,0.22467592592592592,2.0,82.0,5.4508551411498045,59.0,0,0.0
1302878413,0,2.0,2.0,2.0,0.41381685030363374,75.0,9.0,241.0,3.0,0.1299826388888889,9.0,3.5,4.8466675570989715,0.0,0,0.0
1302879600,0,1.0,3.0,5.0,1.583491823954884,389.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,4.0,1,10.730925925925925
1302894310,0,3.0,8.0,8.0,2.7055304502725765,752.0,5.0,67.625,3.0,0.022999131944444445,10.0,13.5,0.8043734666918286,1.0,1,10.560671296296297
1302986317,0,1.0,4.0,4.0,1.6451786293564514,60.0,111.0,132.25,3.0,1.0648958333333334,4.0,19.5,1.4890932211679546,9.0,0,0.0
1302986362,0,1.0,3.0,4.0,1.013162041693639,270.0,0.0,14.75,1.0,0.3089178240740741,1.0,23.5,1.809276708941384,8.0,1,32.658912037037034
