,avg_R0,avg_R1,avg_Gmean,avg_mcc,avg_precision,avg_f1_score,avg_acc
0,0.7609156918357527,0.5661465576294872,0.6507578594430334,0.33594957121191943,0.7060245836347134,0.625320026503702,0.6635116315154846
1,0.7650865864367364,0.5703277447248273,0.6539211916752168,0.34582385496316836,0.7143060160409962,0.6297966789778331,0.6676880124284326
2,0.7779159289423714,0.5509184901976697,0.6491978551946236,0.3408373723956827,0.7179777641557183,0.620013359474277,0.6643991024301055
3,0.7921415023697678,0.5277164423118803,0.6419936572742198,0.3335059292768156,0.7202931785671869,0.6066821389771642,0.6599120250519833
4,0.7707260508029214,0.5384103346201171,0.6388129948793294,0.3208068712169032,0.7064497240898796,0.6077620581948016,0.6545494993605859
5,0.7691413559011244,0.5388729364976634,0.6348958926389483,0.32192699098776734,0.7083740290111704,0.604516717721305,0.6539883236438213
6,0.7750153787509183,0.552117412123636,0.6491608916489107,0.33771645035971876,0.7132867454501172,0.6197715058404555,0.6635480518073343
7,0.7596725063911767,0.5788048578228019,0.6577873253222659,0.3464408296195493,0.7090145247427566,0.6344538910664493,0.6692190875294427
8,0.7841247930992883,0.5347140039306566,0.6401376546781172,0.33338670107421636,0.7190567760362677,0.6075820853546204,0.6594017976012423
9,0.7556354667658579,0.575661453066042,0.6540191161151772,0.34004137337749274,0.7069890296185812,0.6313866570017262,0.6656285361871905
10,0.7584870922836665,0.5561157904294515,0.6418971010026143,0.3253067513489974,0.7025424214580684,0.6153695360286839,0.6572817501288609
11,0.7690658168610712,0.5548613705097529,0.6461348584520672,0.33494197414127236,0.7099552026760645,0.6179815958725129,0.6619447649709287
12,0.7607568857663674,0.5527285263004725,0.6413467199171314,0.3252990060289559,0.7063915318192401,0.6150177583770254,0.6567231998683785
13,0.7479525398387055,0.5752401805476363,0.6489247459795198,0.3323447467801854,0.7014482956346136,0.6274767012997592,0.6615758100537366
14,0.7701620031010518,0.5483235402411044,0.6435939679318337,0.3306797399949795,0.7117600653487381,0.6150643553856882,0.6592240323317466
15,0.7789968096490154,0.5500876930949822,0.6497478427418535,0.34070414445002967,0.7176739192748127,0.6200145538785015,0.6645242323593327
16,0.7687230005852824,0.559821509403553,0.6507267857870779,0.3382966770566953,0.7107366719441485,0.6234712503161479,0.6642533983291576
17,0.7722302784691755,0.5440656097577545,0.6426891806580177,0.32780941187202023,0.709759069405239,0.6125581443164897,0.6581293734064506
18,0.763996628386057,0.5580537716057127,0.6467603681311551,0.3327111264843881,0.7088038987915691,0.6205270125482797,0.6610059579761853
19,0.7473288779937511,0.5607311817610269,0.6399534375061676,0.3175545611409522,0.6944308068909806,0.6152910898096486,0.6540094288890476
20,0.7673250064876628,0.5619462280834607,0.6517147191350365,0.33909906872833573,0.7110411070326846,0.6251729288310256,0.6646166466379049
21,0.7452241913682818,0.5789590101942307,0.6504380163236826,0.33258510177301326,0.6998569142094897,0.6296613714066028,0.6620708281918856
22,0.7702096900945845,0.5300156283399099,0.6322493753816529,0.3127173058138413,0.7030150825426613,0.5994576061711316,0.6500939237659707
23,0.7407378982558591,0.6003641252634336,0.6615580505964234,0.3476590752465737,0.7030002709276307,0.6448376028362512,0.6705298733901607
24,0.761413145183907,0.5536853172912581,0.6419059682595601,0.32599526574046284,0.7045574376179946,0.6148225664462514,0.6575297785792201
25,0.7500856535857049,0.5662308310523174,0.6447798732881671,0.32593028929873313,0.7002979966196277,0.6213995091997182,0.6581378660983496
26,0.7538692441960148,0.5575574728460881,0.6395381216784788,0.32262123718522917,0.7013552698823833,0.6145209745433663,0.6556932907871905
27,0.8054010101524574,0.47840085612027017,0.612615907872168,0.30447038545365573,0.7185677218064055,0.567293679312138,0.6418850669325442
28,0.7721851689944023,0.5413081212108685,0.6407753732221507,0.3252449737929452,0.708622761093867,0.6101531462053148,0.6567280707177185
29,0.7712564635832231,0.5627215565007337,0.6532339810308138,0.3440717913844928,0.7142143742784358,0.626234647838543,0.6669703599370933
avg,0.7661927555377386,0.5541636184492933,0.6450422944588472,0.33141595260663315,0.7086601063534013,0.6174537049911805,0.6601591240302496
