,avg_R0,avg_R1,avg_Gmean,avg_mcc,avg_precision,avg_f1_score,avg_acc
0,0.7413055488172249,0.6816785047975468,0.706968396748566,0.4276156607385853,0.7307214388114082,0.7019588971657048,0.7114881307479395
1,0.7407893716887828,0.6792713879868203,0.7059734381328256,0.4240185766469287,0.72809273494612,0.6999499870421634,0.710026476004486
2,0.7362069533267742,0.6916829656987231,0.7091571213386993,0.4326710507807852,0.7300873563614051,0.7065805420552073,0.7139409866660691
3,0.7433429160484764,0.6843172120841996,0.7090971279064175,0.43251919931477656,0.7328770733936286,0.7041825732766519,0.713826198690595
4,0.7386216909392249,0.6839076880162921,0.7068183934570832,0.4270169712737334,0.7288780736632532,0.7022782825021066,0.711260752998157
5,0.7403701879354315,0.6865832298428934,0.7086072061933099,0.4318043246685721,0.7311858665863599,0.7043552666170789,0.7134727987427435
6,0.7369190643673091,0.6982764463629318,0.7135119083029886,0.4393644300550262,0.7320432306719253,0.7115321402122278,0.7175937932431663
7,0.7375214031742436,0.6903658625529946,0.7093881744505698,0.43251803290194213,0.7305807109003297,0.706338669296216,0.7139396798131692
8,0.73318399849761,0.6890721726178737,0.706743073525327,0.42657471283015796,0.7263069876343007,0.7038331678916873,0.7111240671839485
9,0.7338413533436453,0.6932796655187372,0.709203266947853,0.43142014875436824,0.728203106716833,0.7069035532045848,0.7135565009574694
10,0.7406169331435264,0.6870867571738106,0.7094616948287852,0.4321515110105753,0.7317280598880302,0.7053658217107989,0.7138479387283481
11,0.7414042998828603,0.6902001798720123,0.7115721820228634,0.435934698351893,0.732805543506375,0.7076351279012847,0.7157983453052272
12,0.7376493120705938,0.6836235482864449,0.7061498090146047,0.42586454824179326,0.7286472603477264,0.7019916187443506,0.7106324790544372
13,0.7435402938930679,0.6895725938074851,0.7124045267226892,0.43732759477756444,0.7338418598385938,0.7079277251860826,0.7165525814471364
14,0.7427996844302538,0.6856751362789215,0.7097034819700356,0.4331718195945092,0.7330029939400946,0.7051359011765986,0.7142335367975224
15,0.7325117123523934,0.6887445333268172,0.7061057973130977,0.42577011171257334,0.7261943587139168,0.7033927596157545,0.7106240943408683
16,0.7358096330747417,0.6924949182602596,0.7094956082917369,0.4331384275627738,0.7303503581240839,0.7071958330824257,0.7141482968369923
17,0.7303243235198558,0.6949801243904302,0.707802740813141,0.43025016068421773,0.7269699462930365,0.7066215811131382,0.7126481625133069
18,0.7477441668604597,0.6793174917730684,0.7090194111077175,0.43178095908845215,0.7348352581385149,0.7027643943156864,0.7135270302259172
19,0.7354319046033693,0.6945212501392438,0.7107594195067506,0.43424500683784073,0.7298724323947103,0.7084009015580964,0.7149725928520309
20,0.7422516949272431,0.6772880662766898,0.7053366203371814,0.42400744294910125,0.7297165558440155,0.6993198827255308,0.709765998791923
21,0.7340587718898329,0.6985879010604351,0.7118843477381184,0.4371341161552386,0.7305113466006051,0.7105813134927891,0.716319331275837
22,0.7396830573831594,0.6863615991402361,0.7086085087666274,0.430500685695015,0.7304145445641093,0.7043338960885955,0.7130184077667712
23,0.7404893812104087,0.6883365539283278,0.7102168374207974,0.43307356488993043,0.7313655556922029,0.7060624544810558,0.714409059218056
24,0.7459181626795054,0.6779622011373599,0.7076987535177266,0.4281456649045539,0.7320535426711355,0.7010677599756809,0.7119363553171087
25,0.738616279144937,0.6923757684827929,0.7114188840140884,0.4350299670467308,0.7307523925360416,0.7079004409010362,0.7154920872527595
26,0.7392036407737175,0.6902998249706261,0.7105500541490936,0.4337059230747726,0.7306626561976615,0.7066517571742901,0.7147478051570069
27,0.7408648776054916,0.6828489209566823,0.7073423425355903,0.4284138145399201,0.7304533783456904,0.702415575813432,0.7118529965849258
28,0.7370543381871734,0.6921821182309553,0.710275045175677,0.4336477851447618,0.7300760496628126,0.7072053505187171,0.7146142681243972
29,0.7376245725390667,0.6798569632337919,0.7038960352198942,0.42224366102832966,0.7270331194921542,0.6989525218095971,0.7087368163897583
avg,0.7388566509436795,0.6876917195401802,0.7088390069156619,0.43103535237518087,0.7303421264159025,0.7049611898882857,0.7132702523009357
